pairing,Conservative,Labour,Liberal Democrat,Brexit party,Democratic Unionist Party,Sinn Fein,Social Democratic & Labour Party,Alliance,Ulster Unionist Party,Scottish National Party,Green,Plaid Cymru
65398,3,1,0,0,0,0,0,0,0,0,0,0
65399,3,1,0,0,0,0,0,0,0,0,0,0
65400,3,1,0,0,0,0,0,0,0,0,0,0
65401,3,1,0,0,0,0,0,0,0,0,0,0
65402,3,1,0,0,0,0,0,0,0,0,0,0
65403,3,1,0,0,0,0,0,0,0,0,0,0
65404,3,1,0,0,0,0,0,0,0,0,0,0
65405,3,1,0,0,0,0,0,0,0,0,0,0
65406,3,1,0,0,0,0,0,0,0,0,0,0
65407,3,1,0,0,0,0,0,0,0,0,0,0
65408,3,1,0,0,0,0,0,0,0,0,0,0
65409,3,1,0,0,0,0,0,0,0,0,0,0
65410,2,2,0,0,0,0,0,0,0,0,0,0
65411,3,1,0,0,0,0,0,0,0,0,0,0
65412,2,2,0,0,0,0,0,0,0,0,0,0
65413,3,1,0,0,0,0,0,0,0,0,0,0
65414,3,1,0,0,0,0,0,0,0,0,0,0
65415,3,1,0,0,0,0,0,0,0,0,0,0
65416,3,1,0,0,0,0,0,0,0,0,0,0
65417,3,1,0,0,0,0,0,0,0,0,0,0
65418,3,1,0,0,0,0,0,0,0,0,0,0
65419,3,1,0,0,0,0,0,0,0,0,0,0
65420,3,1,0,0,0,0,0,0,0,0,0,0
65421,3,1,0,0,0,0,0,0,0,0,0,0
65422,3,1,0,0,0,0,0,0,0,0,0,0
65423,3,1,0,0,0,0,0,0,0,0,0,0
65424,3,1,0,0,0,0,0,0,0,0,0,0
65425,3,1,0,0,0,0,0,0,0,0,0,0
65426,3,1,0,0,0,0,0,0,0,0,0,0
65427,2,2,0,0,0,0,0,0,0,0,0,0
65428,3,1,0,0,0,0,0,0,0,0,0,0
65429,3,1,0,0,0,0,0,0,0,0,0,0
65430,3,1,0,0,0,0,0,0,0,0,0,0
65431,3,1,0,0,0,0,0,0,0,0,0,0
65432,3,1,0,0,0,0,0,0,0,0,0,0
65433,3,1,0,0,0,0,0,0,0,0,0,0
65434,3,1,0,0,0,0,0,0,0,0,0,0
65435,3,1,0,0,0,0,0,0,0,0,0,0
65436,3,1,0,0,0,0,0,0,0,0,0,0
65437,2,2,0,0,0,0,0,0,0,0,0,0
65438,3,1,0,0,0,0,0,0,0,0,0,0
65439,3,1,0,0,0,0,0,0,0,0,0,0
65440,3,1,0,0,0,0,0,0,0,0,0,0
65441,3,1,0,0,0,0,0,0,0,0,0,0
65442,3,1,0,0,0,0,0,0,0,0,0,0
65443,3,1,0,0,0,0,0,0,0,0,0,0
65444,3,1,0,0,0,0,0,0,0,0,0,0
65445,3,1,0,0,0,0,0,0,0,0,0,0
65446,3,1,0,0,0,0,0,0,0,0,0,0
65447,3,1,0,0,0,0,0,0,0,0,0,0
65448,3,1,0,0,0,0,0,0,0,0,0,0
65449,3,1,0,0,0,0,0,0,0,0,0,0
65450,3,1,0,0,0,0,0,0,0,0,0,0
65451,3,1,0,0,0,0,0,0,0,0,0,0
65452,3,1,0,0,0,0,0,0,0,0,0,0
65453,3,1,0,0,0,0,0,0,0,0,0,0
65454,3,1,0,0,0,0,0,0,0,0,0,0
65455,3,1,0,0,0,0,0,0,0,0,0,0
65456,3,1,0,0,0,0,0,0,0,0,0,0
65457,3,1,0,0,0,0,0,0,0,0,0,0
65458,3,1,0,0,0,0,0,0,0,0,0,0
65459,3,1,0,0,0,0,0,0,0,0,0,0
65460,3,1,0,0,0,0,0,0,0,0,0,0
65461,2,2,0,0,0,0,0,0,0,0,0,0
65462,2,2,0,0,0,0,0,0,0,0,0,0
65463,3,1,0,0,0,0,0,0,0,0,0,0
65464,3,1,0,0,0,0,0,0,0,0,0,0
65465,3,1,0,0,0,0,0,0,0,0,0,0
65466,3,1,0,0,0,0,0,0,0,0,0,0
65467,3,1,0,0,0,0,0,0,0,0,0,0
65468,3,1,0,0,0,0,0,0,0,0,0,0
65469,3,1,0,0,0,0,0,0,0,0,0,0
65470,3,1,0,0,0,0,0,0,0,0,0,0
65471,3,1,0,0,0,0,0,0,0,0,0,0
65472,3,1,0,0,0,0,0,0,0,0,0,0
65473,3,1,0,0,0,0,0,0,0,0,0,0
65474,3,1,0,0,0,0,0,0,0,0,0,0
65475,3,1,0,0,0,0,0,0,0,0,0,0
65476,3,1,0,0,0,0,0,0,0,0,0,0
65477,2,2,0,0,0,0,0,0,0,0,0,0
65478,3,1,0,0,0,0,0,0,0,0,0,0
65479,3,1,0,0,0,0,0,0,0,0,0,0
65480,3,1,0,0,0,0,0,0,0,0,0,0
65481,3,1,0,0,0,0,0,0,0,0,0,0
65482,3,1,0,0,0,0,0,0,0,0,0,0
65483,3,1,0,0,0,0,0,0,0,0,0,0
65484,3,1,0,0,0,0,0,0,0,0,0,0
65485,2,2,0,0,0,0,0,0,0,0,0,0
65486,2,2,0,0,0,0,0,0,0,0,0,0
65487,3,1,0,0,0,0,0,0,0,0,0,0
65488,3,1,0,0,0,0,0,0,0,0,0,0
65489,3,1,0,0,0,0,0,0,0,0,0,0
65490,3,1,0,0,0,0,0,0,0,0,0,0
65491,3,1,0,0,0,0,0,0,0,0,0,0
65492,3,1,0,0,0,0,0,0,0,0,0,0
65493,3,1,0,0,0,0,0,0,0,0,0,0
65494,3,1,0,0,0,0,0,0,0,0,0,0
65495,3,1,0,0,0,0,0,0,0,0,0,0
65496,3,1,0,0,0,0,0,0,0,0,0,0
65497,3,1,0,0,0,0,0,0,0,0,0,0
65498,3,1,0,0,0,0,0,0,0,0,0,0
65499,3,1,0,0,0,0,0,0,0,0,0,0
65500,3,1,0,0,0,0,0,0,0,0,0,0
65501,3,1,0,0,0,0,0,0,0,0,0,0
65502,3,1,0,0,0,0,0,0,0,0,0,0
65503,3,1,0,0,0,0,0,0,0,0,0,0
65504,3,1,0,0,0,0,0,0,0,0,0,0
65505,3,1,0,0,0,0,0,0,0,0,0,0
65506,3,1,0,0,0,0,0,0,0,0,0,0
65507,3,1,0,0,0,0,0,0,0,0,0,0
65508,3,1,0,0,0,0,0,0,0,0,0,0
65509,3,1,0,0,0,0,0,0,0,0,0,0
65510,3,1,0,0,0,0,0,0,0,0,0,0
65511,3,1,0,0,0,0,0,0,0,0,0,0
65512,3,1,0,0,0,0,0,0,0,0,0,0
65513,3,1,0,0,0,0,0,0,0,0,0,0
65514,3,1,0,0,0,0,0,0,0,0,0,0
65515,3,1,0,0,0,0,0,0,0,0,0,0
65516,3,1,0,0,0,0,0,0,0,0,0,0
65517,3,1,0,0,0,0,0,0,0,0,0,0
65518,3,1,0,0,0,0,0,0,0,0,0,0
65519,3,1,0,0,0,0,0,0,0,0,0,0
65520,3,1,0,0,0,0,0,0,0,0,0,0
65521,3,1,0,0,0,0,0,0,0,0,0,0
65522,3,1,0,0,0,0,0,0,0,0,0,0
65523,3,1,0,0,0,0,0,0,0,0,0,0
65524,3,1,0,0,0,0,0,0,0,0,0,0
65525,3,1,0,0,0,0,0,0,0,0,0,0
65526,3,1,0,0,0,0,0,0,0,0,0,0
65527,3,1,0,0,0,0,0,0,0,0,0,0
65528,3,1,0,0,0,0,0,0,0,0,0,0
65529,3,1,0,0,0,0,0,0,0,0,0,0
65530,3,1,0,0,0,0,0,0,0,0,0,0
65531,3,1,0,0,0,0,0,0,0,0,0,0
65532,3,1,0,0,0,0,0,0,0,0,0,0
65533,3,1,0,0,0,0,0,0,0,0,0,0
65534,3,1,0,0,0,0,0,0,0,0,0,0
65535,3,1,0,0,0,0,0,0,0,0,0,0
65536,3,1,0,0,0,0,0,0,0,0,0,0
65537,3,1,0,0,0,0,0,0,0,0,0,0
65538,3,1,0,0,0,0,0,0,0,0,0,0
65539,3,1,0,0,0,0,0,0,0,0,0,0
65540,3,1,0,0,0,0,0,0,0,0,0,0
65541,3,1,0,0,0,0,0,0,0,0,0,0
65542,3,1,0,0,0,0,0,0,0,0,0,0
65543,3,1,0,0,0,0,0,0,0,0,0,0
65544,3,1,0,0,0,0,0,0,0,0,0,0
65545,3,1,0,0,0,0,0,0,0,0,0,0
65546,3,1,0,0,0,0,0,0,0,0,0,0
65547,3,1,0,0,0,0,0,0,0,0,0,0
65548,3,1,0,0,0,0,0,0,0,0,0,0
65549,3,1,0,0,0,0,0,0,0,0,0,0
65550,3,1,0,0,0,0,0,0,0,0,0,0
65551,3,1,0,0,0,0,0,0,0,0,0,0
65552,3,1,0,0,0,0,0,0,0,0,0,0
65553,3,1,0,0,0,0,0,0,0,0,0,0
65554,3,1,0,0,0,0,0,0,0,0,0,0
65555,3,1,0,0,0,0,0,0,0,0,0,0
65556,3,1,0,0,0,0,0,0,0,0,0,0
65557,3,1,0,0,0,0,0,0,0,0,0,0
65558,3,1,0,0,0,0,0,0,0,0,0,0
65559,3,1,0,0,0,0,0,0,0,0,0,0
65560,3,1,0,0,0,0,0,0,0,0,0,0
65561,3,1,0,0,0,0,0,0,0,0,0,0
65562,3,1,0,0,0,0,0,0,0,0,0,0
65563,3,1,0,0,0,0,0,0,0,0,0,0
65564,3,1,0,0,0,0,0,0,0,0,0,0
65565,3,1,0,0,0,0,0,0,0,0,0,0
65566,3,1,0,0,0,0,0,0,0,0,0,0
65567,3,1,0,0,0,0,0,0,0,0,0,0
65568,3,1,0,0,0,0,0,0,0,0,0,0
65569,3,1,0,0,0,0,0,0,0,0,0,0
65570,3,1,0,0,0,0,0,0,0,0,0,0
65571,3,1,0,0,0,0,0,0,0,0,0,0
65572,3,1,0,0,0,0,0,0,0,0,0,0
65573,3,1,0,0,0,0,0,0,0,0,0,0
65574,3,1,0,0,0,0,0,0,0,0,0,0
65575,3,1,0,0,0,0,0,0,0,0,0,0
65576,3,1,0,0,0,0,0,0,0,0,0,0
65577,3,1,0,0,0,0,0,0,0,0,0,0
65578,3,1,0,0,0,0,0,0,0,0,0,0
65579,3,1,0,0,0,0,0,0,0,0,0,0
65580,3,1,0,0,0,0,0,0,0,0,0,0
65581,3,1,0,0,0,0,0,0,0,0,0,0
65582,3,1,0,0,0,0,0,0,0,0,0,0
65583,3,1,0,0,0,0,0,0,0,0,0,0
65584,3,1,0,0,0,0,0,0,0,0,0,0
65585,3,1,0,0,0,0,0,0,0,0,0,0
65586,3,1,0,0,0,0,0,0,0,0,0,0
65587,3,1,0,0,0,0,0,0,0,0,0,0
65588,3,1,0,0,0,0,0,0,0,0,0,0
65589,3,1,0,0,0,0,0,0,0,0,0,0
65590,3,1,0,0,0,0,0,0,0,0,0,0
65591,3,1,0,0,0,0,0,0,0,0,0,0
65592,3,1,0,0,0,0,0,0,0,0,0,0
65593,3,1,0,0,0,0,0,0,0,0,0,0
65594,3,1,0,0,0,0,0,0,0,0,0,0
65595,3,1,0,0,0,0,0,0,0,0,0,0
65596,3,1,0,0,0,0,0,0,0,0,0,0
65597,3,1,0,0,0,0,0,0,0,0,0,0
65598,3,1,0,0,0,0,0,0,0,0,0,0
65599,3,1,0,0,0,0,0,0,0,0,0,0
65600,3,1,0,0,0,0,0,0,0,0,0,0
65601,3,1,0,0,0,0,0,0,0,0,0,0
65602,2,2,0,0,0,0,0,0,0,0,0,0
65603,3,1,0,0,0,0,0,0,0,0,0,0
65604,3,1,0,0,0,0,0,0,0,0,0,0
65605,3,1,0,0,0,0,0,0,0,0,0,0
65606,3,1,0,0,0,0,0,0,0,0,0,0
65607,3,1,0,0,0,0,0,0,0,0,0,0
65608,3,1,0,0,0,0,0,0,0,0,0,0
65609,3,1,0,0,0,0,0,0,0,0,0,0
65610,3,1,0,0,0,0,0,0,0,0,0,0
65611,3,1,0,0,0,0,0,0,0,0,0,0
65612,3,1,0,0,0,0,0,0,0,0,0,0
65613,3,1,0,0,0,0,0,0,0,0,0,0
65614,3,1,0,0,0,0,0,0,0,0,0,0
65615,3,1,0,0,0,0,0,0,0,0,0,0
65616,3,1,0,0,0,0,0,0,0,0,0,0
65617,3,1,0,0,0,0,0,0,0,0,0,0
65618,3,1,0,0,0,0,0,0,0,0,0,0
65619,3,1,0,0,0,0,0,0,0,0,0,0
65620,3,1,0,0,0,0,0,0,0,0,0,0
65621,3,1,0,0,0,0,0,0,0,0,0,0
65622,3,1,0,0,0,0,0,0,0,0,0,0
65623,3,1,0,0,0,0,0,0,0,0,0,0
65624,3,1,0,0,0,0,0,0,0,0,0,0
65625,3,1,0,0,0,0,0,0,0,0,0,0
65626,3,1,0,0,0,0,0,0,0,0,0,0
65627,3,1,0,0,0,0,0,0,0,0,0,0
65628,3,1,0,0,0,0,0,0,0,0,0,0
65629,3,1,0,0,0,0,0,0,0,0,0,0
65630,3,1,0,0,0,0,0,0,0,0,0,0
65631,3,1,0,0,0,0,0,0,0,0,0,0
65632,3,1,0,0,0,0,0,0,0,0,0,0
65633,3,1,0,0,0,0,0,0,0,0,0,0
65634,3,1,0,0,0,0,0,0,0,0,0,0
65635,3,1,0,0,0,0,0,0,0,0,0,0
65636,3,1,0,0,0,0,0,0,0,0,0,0
65637,3,1,0,0,0,0,0,0,0,0,0,0
65638,3,1,0,0,0,0,0,0,0,0,0,0
65639,3,1,0,0,0,0,0,0,0,0,0,0
65640,3,1,0,0,0,0,0,0,0,0,0,0
65641,3,1,0,0,0,0,0,0,0,0,0,0
65642,3,1,0,0,0,0,0,0,0,0,0,0
65643,3,1,0,0,0,0,0,0,0,0,0,0
65644,3,1,0,0,0,0,0,0,0,0,0,0
65645,3,1,0,0,0,0,0,0,0,0,0,0
65646,3,1,0,0,0,0,0,0,0,0,0,0
65647,3,1,0,0,0,0,0,0,0,0,0,0
65648,3,1,0,0,0,0,0,0,0,0,0,0
65649,3,1,0,0,0,0,0,0,0,0,0,0
65650,3,1,0,0,0,0,0,0,0,0,0,0
65651,3,1,0,0,0,0,0,0,0,0,0,0
65652,3,1,0,0,0,0,0,0,0,0,0,0
65653,3,1,0,0,0,0,0,0,0,0,0,0
65654,3,1,0,0,0,0,0,0,0,0,0,0
65655,3,1,0,0,0,0,0,0,0,0,0,0
65656,3,1,0,0,0,0,0,0,0,0,0,0
65657,3,1,0,0,0,0,0,0,0,0,0,0
65658,3,1,0,0,0,0,0,0,0,0,0,0
65659,3,1,0,0,0,0,0,0,0,0,0,0
65660,3,1,0,0,0,0,0,0,0,0,0,0
65661,3,1,0,0,0,0,0,0,0,0,0,0
65662,3,1,0,0,0,0,0,0,0,0,0,0
65663,3,1,0,0,0,0,0,0,0,0,0,0
65664,3,1,0,0,0,0,0,0,0,0,0,0
65665,3,1,0,0,0,0,0,0,0,0,0,0
65666,3,1,0,0,0,0,0,0,0,0,0,0
65667,3,1,0,0,0,0,0,0,0,0,0,0
65668,2,2,0,0,0,0,0,0,0,0,0,0
65669,3,1,0,0,0,0,0,0,0,0,0,0
65670,2,2,0,0,0,0,0,0,0,0,0,0
65671,2,2,0,0,0,0,0,0,0,0,0,0
65672,3,1,0,0,0,0,0,0,0,0,0,0
65673,3,1,0,0,0,0,0,0,0,0,0,0
65674,3,1,0,0,0,0,0,0,0,0,0,0
65675,3,1,0,0,0,0,0,0,0,0,0,0
65676,3,1,0,0,0,0,0,0,0,0,0,0
65677,3,1,0,0,0,0,0,0,0,0,0,0
65678,3,1,0,0,0,0,0,0,0,0,0,0
65679,3,1,0,0,0,0,0,0,0,0,0,0
65680,3,1,0,0,0,0,0,0,0,0,0,0
65681,3,1,0,0,0,0,0,0,0,0,0,0
65682,3,1,0,0,0,0,0,0,0,0,0,0
65683,3,1,0,0,0,0,0,0,0,0,0,0
65684,3,1,0,0,0,0,0,0,0,0,0,0
65685,3,1,0,0,0,0,0,0,0,0,0,0
65686,2,2,0,0,0,0,0,0,0,0,0,0
65687,2,2,0,0,0,0,0,0,0,0,0,0
65688,3,1,0,0,0,0,0,0,0,0,0,0
65689,3,1,0,0,0,0,0,0,0,0,0,0
65690,3,1,0,0,0,0,0,0,0,0,0,0
65691,3,1,0,0,0,0,0,0,0,0,0,0
65692,3,1,0,0,0,0,0,0,0,0,0,0
65693,2,2,0,0,0,0,0,0,0,0,0,0
65694,3,1,0,0,0,0,0,0,0,0,0,0
65695,2,2,0,0,0,0,0,0,0,0,0,0
65696,2,2,0,0,0,0,0,0,0,0,0,0
65697,3,1,0,0,0,0,0,0,0,0,0,0
65698,3,1,0,0,0,0,0,0,0,0,0,0
65699,3,1,0,0,0,0,0,0,0,0,0,0
65700,3,1,0,0,0,0,0,0,0,0,0,0
65701,3,1,0,0,0,0,0,0,0,0,0,0
65702,3,1,0,0,0,0,0,0,0,0,0,0
65703,3,1,0,0,0,0,0,0,0,0,0,0
65704,3,1,0,0,0,0,0,0,0,0,0,0
65705,3,1,0,0,0,0,0,0,0,0,0,0
65706,3,1,0,0,0,0,0,0,0,0,0,0
65707,3,1,0,0,0,0,0,0,0,0,0,0
65708,3,1,0,0,0,0,0,0,0,0,0,0
65709,3,1,0,0,0,0,0,0,0,0,0,0
65710,3,1,0,0,0,0,0,0,0,0,0,0
65711,3,1,0,0,0,0,0,0,0,0,0,0
65712,3,1,0,0,0,0,0,0,0,0,0,0
65713,3,1,0,0,0,0,0,0,0,0,0,0
65714,3,1,0,0,0,0,0,0,0,0,0,0
65715,3,1,0,0,0,0,0,0,0,0,0,0
65716,3,1,0,0,0,0,0,0,0,0,0,0
65717,3,1,0,0,0,0,0,0,0,0,0,0
65718,3,1,0,0,0,0,0,0,0,0,0,0
65719,3,1,0,0,0,0,0,0,0,0,0,0
65720,3,1,0,0,0,0,0,0,0,0,0,0
65721,3,1,0,0,0,0,0,0,0,0,0,0
65722,3,1,0,0,0,0,0,0,0,0,0,0
65723,3,1,0,0,0,0,0,0,0,0,0,0
65724,3,1,0,0,0,0,0,0,0,0,0,0
65725,3,1,0,0,0,0,0,0,0,0,0,0
65726,3,1,0,0,0,0,0,0,0,0,0,0
65727,3,1,0,0,0,0,0,0,0,0,0,0
65728,3,1,0,0,0,0,0,0,0,0,0,0
65729,3,1,0,0,0,0,0,0,0,0,0,0
65730,3,1,0,0,0,0,0,0,0,0,0,0
65731,3,1,0,0,0,0,0,0,0,0,0,0
65732,3,1,0,0,0,0,0,0,0,0,0,0
65733,3,1,0,0,0,0,0,0,0,0,0,0
65734,3,1,0,0,0,0,0,0,0,0,0,0
65735,3,1,0,0,0,0,0,0,0,0,0,0
65736,2,2,0,0,0,0,0,0,0,0,0,0
65737,2,2,0,0,0,0,0,0,0,0,0,0
65738,2,2,0,0,0,0,0,0,0,0,0,0
65739,2,2,0,0,0,0,0,0,0,0,0,0
65740,2,2,0,0,0,0,0,0,0,0,0,0
65741,3,1,0,0,0,0,0,0,0,0,0,0
65742,3,1,0,0,0,0,0,0,0,0,0,0
65743,3,1,0,0,0,0,0,0,0,0,0,0
65744,3,1,0,0,0,0,0,0,0,0,0,0
65745,3,1,0,0,0,0,0,0,0,0,0,0
65746,3,1,0,0,0,0,0,0,0,0,0,0
65747,3,1,0,0,0,0,0,0,0,0,0,0
65748,3,1,0,0,0,0,0,0,0,0,0,0
65749,3,1,0,0,0,0,0,0,0,0,0,0
65750,3,1,0,0,0,0,0,0,0,0,0,0
65751,3,1,0,0,0,0,0,0,0,0,0,0
65752,3,1,0,0,0,0,0,0,0,0,0,0
65753,3,1,0,0,0,0,0,0,0,0,0,0
65754,3,1,0,0,0,0,0,0,0,0,0,0
65755,2,2,0,0,0,0,0,0,0,0,0,0
65756,2,2,0,0,0,0,0,0,0,0,0,0
65757,2,2,0,0,0,0,0,0,0,0,0,0
65758,3,1,0,0,0,0,0,0,0,0,0,0
65759,2,2,0,0,0,0,0,0,0,0,0,0
65760,3,1,0,0,0,0,0,0,0,0,0,0
65761,2,2,0,0,0,0,0,0,0,0,0,0
65762,2,2,0,0,0,0,0,0,0,0,0,0
65763,3,1,0,0,0,0,0,0,0,0,0,0
65764,2,2,0,0,0,0,0,0,0,0,0,0
65765,2,2,0,0,0,0,0,0,0,0,0,0
65766,3,1,0,0,0,0,0,0,0,0,0,0
65767,3,1,0,0,0,0,0,0,0,0,0,0
65768,3,1,0,0,0,0,0,0,0,0,0,0
65769,3,1,0,0,0,0,0,0,0,0,0,0
65770,3,1,0,0,0,0,0,0,0,0,0,0
65771,3,1,0,0,0,0,0,0,0,0,0,0
65772,3,1,0,0,0,0,0,0,0,0,0,0
65773,3,1,0,0,0,0,0,0,0,0,0,0
65774,3,1,0,0,0,0,0,0,0,0,0,0
65775,3,1,0,0,0,0,0,0,0,0,0,0
65776,3,1,0,0,0,0,0,0,0,0,0,0
65777,3,1,0,0,0,0,0,0,0,0,0,0
65778,3,1,0,0,0,0,0,0,0,0,0,0
65779,2,2,0,0,0,0,0,0,0,0,0,0
65780,3,1,0,0,0,0,0,0,0,0,0,0
65781,3,1,0,0,0,0,0,0,0,0,0,0
65782,3,1,0,0,0,0,0,0,0,0,0,0
65783,3,1,0,0,0,0,0,0,0,0,0,0
65784,2,2,0,0,0,0,0,0,0,0,0,0
65785,3,1,0,0,0,0,0,0,0,0,0,0
65786,2,2,0,0,0,0,0,0,0,0,0,0
65787,2,2,0,0,0,0,0,0,0,0,0,0
65788,3,1,0,0,0,0,0,0,0,0,0,0
65789,3,1,0,0,0,0,0,0,0,0,0,0
65790,3,1,0,0,0,0,0,0,0,0,0,0
65791,3,1,0,0,0,0,0,0,0,0,0,0
65792,3,1,0,0,0,0,0,0,0,0,0,0
65793,3,1,0,0,0,0,0,0,0,0,0,0
65794,3,1,0,0,0,0,0,0,0,0,0,0
65795,3,1,0,0,0,0,0,0,0,0,0,0
65796,3,1,0,0,0,0,0,0,0,0,0,0
65797,3,1,0,0,0,0,0,0,0,0,0,0
65798,3,1,0,0,0,0,0,0,0,0,0,0
65799,3,1,0,0,0,0,0,0,0,0,0,0
65800,3,1,0,0,0,0,0,0,0,0,0,0
65801,3,1,0,0,0,0,0,0,0,0,0,0
65802,2,2,0,0,0,0,0,0,0,0,0,0
65803,3,1,0,0,0,0,0,0,0,0,0,0
65804,3,1,0,0,0,0,0,0,0,0,0,0
65805,3,1,0,0,0,0,0,0,0,0,0,0
65806,3,1,0,0,0,0,0,0,0,0,0,0
65807,3,1,0,0,0,0,0,0,0,0,0,0
65808,3,1,0,0,0,0,0,0,0,0,0,0
65809,3,1,0,0,0,0,0,0,0,0,0,0
65810,3,1,0,0,0,0,0,0,0,0,0,0
65811,3,1,0,0,0,0,0,0,0,0,0,0
65812,3,1,0,0,0,0,0,0,0,0,0,0
65813,3,1,0,0,0,0,0,0,0,0,0,0
65814,3,1,0,0,0,0,0,0,0,0,0,0
65815,3,1,0,0,0,0,0,0,0,0,0,0
65816,3,1,0,0,0,0,0,0,0,0,0,0
65817,3,1,0,0,0,0,0,0,0,0,0,0
65818,3,1,0,0,0,0,0,0,0,0,0,0
65819,3,1,0,0,0,0,0,0,0,0,0,0
65820,3,1,0,0,0,0,0,0,0,0,0,0
65821,3,1,0,0,0,0,0,0,0,0,0,0
65822,3,1,0,0,0,0,0,0,0,0,0,0
65823,3,1,0,0,0,0,0,0,0,0,0,0
65824,3,1,0,0,0,0,0,0,0,0,0,0
65825,3,1,0,0,0,0,0,0,0,0,0,0
65826,3,1,0,0,0,0,0,0,0,0,0,0
65827,3,1,0,0,0,0,0,0,0,0,0,0
65828,3,1,0,0,0,0,0,0,0,0,0,0
65829,3,1,0,0,0,0,0,0,0,0,0,0
65830,3,1,0,0,0,0,0,0,0,0,0,0
65831,3,1,0,0,0,0,0,0,0,0,0,0
65832,3,1,0,0,0,0,0,0,0,0,0,0
65833,3,1,0,0,0,0,0,0,0,0,0,0
65834,3,1,0,0,0,0,0,0,0,0,0,0
65835,3,1,0,0,0,0,0,0,0,0,0,0
65836,3,1,0,0,0,0,0,0,0,0,0,0
65837,3,1,0,0,0,0,0,0,0,0,0,0
65838,3,1,0,0,0,0,0,0,0,0,0,0
65839,3,1,0,0,0,0,0,0,0,0,0,0
65840,3,1,0,0,0,0,0,0,0,0,0,0
65841,3,1,0,0,0,0,0,0,0,0,0,0
65842,3,1,0,0,0,0,0,0,0,0,0,0
65843,3,1,0,0,0,0,0,0,0,0,0,0
65844,3,1,0,0,0,0,0,0,0,0,0,0
65845,3,1,0,0,0,0,0,0,0,0,0,0
65846,3,1,0,0,0,0,0,0,0,0,0,0
65847,3,1,0,0,0,0,0,0,0,0,0,0
65848,3,1,0,0,0,0,0,0,0,0,0,0
65849,3,1,0,0,0,0,0,0,0,0,0,0
65850,3,1,0,0,0,0,0,0,0,0,0,0
65851,3,1,0,0,0,0,0,0,0,0,0,0
65852,3,1,0,0,0,0,0,0,0,0,0,0
65853,3,1,0,0,0,0,0,0,0,0,0,0
65854,3,1,0,0,0,0,0,0,0,0,0,0
65855,3,1,0,0,0,0,0,0,0,0,0,0
65856,3,1,0,0,0,0,0,0,0,0,0,0
65857,3,1,0,0,0,0,0,0,0,0,0,0
65858,3,1,0,0,0,0,0,0,0,0,0,0
65859,3,1,0,0,0,0,0,0,0,0,0,0
65860,3,1,0,0,0,0,0,0,0,0,0,0
65861,3,1,0,0,0,0,0,0,0,0,0,0
65862,3,1,0,0,0,0,0,0,0,0,0,0
65863,3,1,0,0,0,0,0,0,0,0,0,0
65864,3,1,0,0,0,0,0,0,0,0,0,0
65865,3,1,0,0,0,0,0,0,0,0,0,0
65866,3,1,0,0,0,0,0,0,0,0,0,0
65867,3,1,0,0,0,0,0,0,0,0,0,0
65868,3,1,0,0,0,0,0,0,0,0,0,0
65869,3,1,0,0,0,0,0,0,0,0,0,0
65870,3,1,0,0,0,0,0,0,0,0,0,0
65871,3,1,0,0,0,0,0,0,0,0,0,0
65872,3,1,0,0,0,0,0,0,0,0,0,0
65873,3,1,0,0,0,0,0,0,0,0,0,0
65874,3,1,0,0,0,0,0,0,0,0,0,0
65875,3,1,0,0,0,0,0,0,0,0,0,0
65876,3,1,0,0,0,0,0,0,0,0,0,0
65877,3,1,0,0,0,0,0,0,0,0,0,0
65878,3,1,0,0,0,0,0,0,0,0,0,0
65879,3,1,0,0,0,0,0,0,0,0,0,0
65880,3,1,0,0,0,0,0,0,0,0,0,0
65881,3,1,0,0,0,0,0,0,0,0,0,0
65882,3,1,0,0,0,0,0,0,0,0,0,0
65883,3,1,0,0,0,0,0,0,0,0,0,0
65884,3,1,0,0,0,0,0,0,0,0,0,0
65885,3,1,0,0,0,0,0,0,0,0,0,0
65886,3,1,0,0,0,0,0,0,0,0,0,0
65887,3,1,0,0,0,0,0,0,0,0,0,0
65888,3,1,0,0,0,0,0,0,0,0,0,0
65889,3,1,0,0,0,0,0,0,0,0,0,0
65890,3,1,0,0,0,0,0,0,0,0,0,0
65891,3,1,0,0,0,0,0,0,0,0,0,0
65892,3,1,0,0,0,0,0,0,0,0,0,0
65893,3,1,0,0,0,0,0,0,0,0,0,0
65894,3,1,0,0,0,0,0,0,0,0,0,0
65895,3,1,0,0,0,0,0,0,0,0,0,0
65896,3,1,0,0,0,0,0,0,0,0,0,0
65897,3,1,0,0,0,0,0,0,0,0,0,0
65898,3,1,0,0,0,0,0,0,0,0,0,0
65899,3,1,0,0,0,0,0,0,0,0,0,0
65900,3,1,0,0,0,0,0,0,0,0,0,0
65901,3,1,0,0,0,0,0,0,0,0,0,0
65902,3,1,0,0,0,0,0,0,0,0,0,0
65903,3,1,0,0,0,0,0,0,0,0,0,0
65904,3,1,0,0,0,0,0,0,0,0,0,0
65905,3,1,0,0,0,0,0,0,0,0,0,0
65906,3,1,0,0,0,0,0,0,0,0,0,0
65907,3,1,0,0,0,0,0,0,0,0,0,0
65908,3,1,0,0,0,0,0,0,0,0,0,0
65909,3,1,0,0,0,0,0,0,0,0,0,0
65910,3,1,0,0,0,0,0,0,0,0,0,0
65911,3,1,0,0,0,0,0,0,0,0,0,0
